#<time>	<y vector>	<local error>
0.501744 39.374 4.10205e+07 0.0882366 3.23206e-05
0.501844 39.374 4.10205e+07 0.0882366 3.23206e-05
0.501944 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502044 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502144 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502244 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502344 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502444 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502544 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502644 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502744 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502844 39.374 4.10205e+07 0.0882366 3.23206e-05
0.502944 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503044 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503144 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503244 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503344 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503444 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503544 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503644 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503744 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503844 39.374 4.10205e+07 0.0882366 3.23206e-05
0.503944 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504044 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504144 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504244 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504344 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504444 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504544 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504644 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504744 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504844 39.374 4.10205e+07 0.0882366 3.23206e-05
0.504944 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505044 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505144 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505244 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505344 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505444 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505544 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505644 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505744 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505844 39.374 4.10205e+07 0.0882366 3.23206e-05
0.505944 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506044 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506144 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506244 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506344 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506444 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506544 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506644 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506744 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506844 39.374 4.10205e+07 0.0882366 3.23206e-05
0.506944 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507044 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507144 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507244 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507344 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507444 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507544 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507644 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507744 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507844 39.374 4.10205e+07 0.0882366 3.23206e-05
0.507944 39.374 4.10205e+07 0.0882366 3.23206e-05
0.508044 39.374 4.10205e+07 0.0882366 3.23206e-05
0.508144 39.374 4.10205e+07 0.0882366 3.23206e-05
0.508244 39.374 4.10205e+07 0.0882366 3.23206e-05
0.508344 39.374 4.10205e+07 0.0882366 3.23206e-05
0.508444 39.374 4.10205e+07 0.0882366 3.23206e-05
0.508544 39.374 4.10205e+07 0.0882366 3.23206e-05
0.508644 39.374 4.10206e+07 0.0882366 3.23206e-05
0.508744 39.374 4.10206e+07 0.0882366 3.23206e-05
0.508844 39.374 4.10206e+07 0.0882366 3.23206e-05
0.508944 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509044 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509144 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509244 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509344 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509444 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509544 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509644 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509744 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509844 39.374 4.10206e+07 0.0882366 3.23206e-05
0.509944 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510044 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510144 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510244 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510344 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510444 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510544 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510644 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510744 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510844 39.374 4.10206e+07 0.0882366 3.23206e-05
0.510944 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511044 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511144 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511244 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511344 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511444 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511544 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511644 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511744 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511844 39.374 4.10206e+07 0.0882366 3.23206e-05
0.511944 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512044 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512144 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512244 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512344 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512444 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512544 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512644 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512744 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512844 39.374 4.10206e+07 0.0882366 3.23206e-05
0.512944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.513944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.514944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.515944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.516944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.517944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.518944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.519944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.520944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.521944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.522944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.523944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.524944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.525944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.526944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.527944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.528944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.529944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530044 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530144 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530244 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530344 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530444 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530544 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530644 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530744 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530844 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.530944 39.3739 4.10206e+07 0.0882366 3.23206e-05
0.531044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.531944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.532944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.533944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.534944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.535944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.536944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.537944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.538944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.539944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.540944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.541944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.542944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.543944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544644 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544744 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544844 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.544944 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.545044 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.545144 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.545244 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.545344 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.545444 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.545544 39.3738 4.10206e+07 0.0882366 3.23206e-05
0.545644 39.3738 4.10206e+07 0.0882366 3.23206e-05
